WELL_PERMIT_NUM,PERIOD_ID,REPORTING_PERIOD,PRODUCTION_INDICATOR,WASTE_INDICATOR,WELL_STATUS,FARM_NAME_WELL_NUM,SPUD_DATE,GAS_QUANTITY,GAS_PRODUCTION_DAYS,CONDENSATE_QUANTITY,CONDENSATE_PRODUCTION_DAYS,OIL_QUANTITY,OIL_PRODUCTION_DAYS,AVERAGED,GROUP_NO,OPERATOR,OGO_NUM,WELL_COUNTY,WELL_MUNICIPALITY,WELL_LATITUDE,WELL_LONGITUDE,UNCONVENTIONAL,WELL_CONFIGURATION,WELL_TYPE,PRODUCTION_PERIOD_START_DATE,PRODUCTION_PERIOD_END_DATE,NON_PRODUCTION_COMMENTS,ADDITIONAL_COMMENTS,RECORD_SOURCE,SUBMISSION_FINAL_DATE,REPORT_GENERATED_DATE
081-20398,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2871.32,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-20398,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2743.58,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-20398,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2258.62,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-20398,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2368.63,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-20398,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2522.67,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-20398,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2388.66,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-20398,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2135.51,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-20398,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2189.84,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-20398,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2374.28,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-20398,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2285.12,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-20398,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,1997.02,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-20398,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2076.47,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-20398,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2831.74,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-20398,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2202.95,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-20398,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2025.56,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-20398,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2183.66,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-20398,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2140.83,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-20398,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2193.45,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-20398,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2940.01,18,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-20398,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,188.85,4,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-20398,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,1859.83,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
081-20398,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2106.28,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
081-20398,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,3005.71,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
081-20398,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,GEORGE E HAGEMEYER A 3H,11/4/10,2269.87,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.419806,-76.951128,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
081-20408,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,29064.58,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
081-20408,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,29256.49,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
081-20408,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,26524.68,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-20408,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,25951.31,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-20408,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,28569.12,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-20408,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,29240.96,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-20408,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,28555.53,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-20408,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,31693.37,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-20408,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,28778.58,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-20408,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,25837.32,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-20408,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,27678.98,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-20408,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,27505.34,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-20408,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,25224.49,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-20408,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,28005.85,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-20408,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,26442.72,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-20408,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,24635.2,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-20408,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,25684.75,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-20408,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,29079.61,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-20408,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,29409.49,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-20408,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,28999.82,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-20408,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,23706.37,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-20408,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,25511.3,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-20408,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,27372.23,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-20408,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,26894.66,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-20408,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,23892.45,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
081-20408,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,22891.1,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
081-20408,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,27352.33,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
081-20408,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,23482.5,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
081-20408,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,23415.75,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
081-20408,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,24637.65,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/20/21,9/29/21
081-20408,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,NEVIN L SMITH A 4H,12/14/10,24369.16,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.387892,-76.976683,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/12/21,9/29/21
081-20412,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,196726.77,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/14/19,9/29/21
081-20412,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,200454.35,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,10/15/19,9/29/21
081-20412,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,181890.53,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/13/20,9/29/21
081-20412,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,181079.78,28,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/12/19,9/29/21
081-20412,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,209862.13,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/15/19,9/29/21
081-20412,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,201127.26,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,9/3/19,9/29/21
081-20412,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,196960.51,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,8/14/19,9/29/21
081-20412,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,196758.61,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,5/15/19,9/29/21
081-20412,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,200336.69,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/15/19,9/29/21
081-20412,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,186741.4,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/15/20,9/29/21
081-20412,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,187199.22,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/12/19,9/29/21
081-20412,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,189940.11,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,11/13/19,9/29/21
081-20412,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,149842.86,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,6/12/20,9/29/21
081-20412,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,131609.32,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,10/15/20,9/29/21
081-20412,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,118525.65,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,2/12/21,9/29/21
081-20412,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,154620.92,29,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,4/13/20,9/29/21
081-20412,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,172267.48,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/13/20,9/29/21
081-20412,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,138327.42,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,9/14/20,9/29/21
081-20412,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,138975.81,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/14/20,9/29/21
081-20412,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,161900.42,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,5/15/20,9/29/21
081-20412,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,148233.37,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,7/15/20,9/29/21
081-20412,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,119459.97,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,1/14/21,9/29/21
081-20412,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,127575.67,31,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/14/20,9/29/21
081-20412,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,128867.44,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/13/20,9/29/21
081-20412,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,THOMAS E SMITH A 6H,12/9/10,106436.34,30,,,,,No,,EQT ARO LLC,OGO-68942,LYCOMING,GAMBLE,41.404169,-76.983544,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
