WELL_PERMIT_NUM,PERIOD_ID,REPORTING_PERIOD,PRODUCTION_INDICATOR,WASTE_INDICATOR,WELL_STATUS,FARM_NAME_WELL_NUM,SPUD_DATE,GAS_QUANTITY,GAS_PRODUCTION_DAYS,CONDENSATE_QUANTITY,CONDENSATE_PRODUCTION_DAYS,OIL_QUANTITY,OIL_PRODUCTION_DAYS,AVERAGED,GROUP_NO,OPERATOR,OGO_NUM,WELL_COUNTY,WELL_MUNICIPALITY,WELL_LATITUDE,WELL_LONGITUDE,UNCONVENTIONAL,WELL_CONFIGURATION,WELL_TYPE,PRODUCTION_PERIOD_START_DATE,PRODUCTION_PERIOD_END_DATE,NON_PRODUCTION_COMMENTS,ADDITIONAL_COMMENTS,RECORD_SOURCE,SUBMISSION_FINAL_DATE,REPORT_GENERATED_DATE
085-24686,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,7/1/20,7/31/20,Regulatory Inactive Well,,OGRE,8/31/20,9/29/21
085-24686,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,6/1/20,6/30/20,Well Temporarily Not Producing,,OGRE,8/4/20,9/29/21
085-24686,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,3/1/20,3/31/20,Well Temporarily Not Producing,,OGRE,4/29/20,9/29/21
085-24686,20MAYP,May 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,5/1/20,5/31/20,Well Temporarily Not Producing,,OGRE,6/30/20,9/29/21
085-24686,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,11/1/20,11/30/20,Regulatory Inactive Well,,OGRE,12/17/20,9/29/21
085-24686,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,10/1/20,10/31/20,Regulatory Inactive Well,,OGRE,12/2/20,9/29/21
085-24686,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,9/1/20,9/30/20,Regulatory Inactive Well,,OGRE,11/8/20,9/29/21
085-24686,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,0,0,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,4/1/21,4/30/21,Regulatory Inactive Well,,OGRE,6/14/21,9/29/21
085-24686,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,2/1/21,2/28/21,Regulatory Inactive Well,,OGRE,4/14/21,9/29/21
085-24686,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,0,0,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,1/1/21,1/31/21,Regulatory Inactive Well,,OGRE,3/17/21,9/29/21
085-24686,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,0,0,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,7/1/21,7/31/21,Regulatory Inactive Well,,OGRE,9/13/21,9/29/21
085-24686,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,0,0,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,6/1/21,6/30/21,Regulatory Inactive Well,,OGRE,8/13/21,9/29/21
085-24686,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,3/1/21,3/31/21,Regulatory Inactive Well,,OGRE,5/14/21,9/29/21
085-24686,21MAYP,May 2021 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,BOWSER 3H,7/3/14,0,0,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JACKSON,41.286828,-80.155072,Yes,Horizontal Well,GAS,5/1/21,5/31/21,Regulatory Inactive Well,,OGRE,7/15/21,9/29/21
085-24664,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,4/1/19,4/30/19,Regulatory Inactive Well,,OGRE,6/10/19,9/29/21
085-24664,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,8/1/19,8/31/19,Well Temporarily Not Producing,,OGRE,12/4/19,9/29/21
085-24664,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,12/1/19,12/31/19,Well Temporarily Not Producing,,OGRE,2/3/20,9/29/21
085-24664,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,2/1/19,2/28/19,Regulatory Inactive Well,,OGRE,4/1/19,9/29/21
085-24664,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,1/1/19,1/31/19,Regulatory Inactive Well,,OGRE,3/5/19,9/29/21
085-24664,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,7/1/19,7/31/19,Well Temporarily Not Producing,,OGRE,8/21/19,9/29/21
085-24664,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,6/1/19,6/30/19,Regulatory Inactive Well,,OGRE,7/30/19,9/29/21
085-24664,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,3/1/19,3/31/19,Regulatory Inactive Well,,OGRE,4/25/19,9/29/21
085-24664,19MAYP,May 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,5/1/19,5/31/19,Regulatory Inactive Well,,OGRE,7/11/19,9/29/21
085-24664,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,11/1/19,11/30/19,Well Temporarily Not Producing,,OGRE,1/14/20,9/29/21
085-24664,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,10/1/19,10/31/19,Well Temporarily Not Producing,,OGRE,12/4/19,9/29/21
085-24664,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,9/1/19,9/30/19,Well Temporarily Not Producing,,OGRE,12/4/19,9/29/21
085-24664,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 2H,9/10/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365894,Yes,Horizontal Well,GAS,1/1/20,1/31/20,Well Temporarily Not Producing,,OGRE,3/2/20,9/29/21
085-24669,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,4/1/19,4/30/19,Regulatory Inactive Well,,OGRE,6/10/19,9/29/21
085-24669,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,8/1/19,8/31/19,Well Temporarily Not Producing,,OGRE,12/4/19,9/29/21
085-24669,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,12/1/19,12/31/19,Well Temporarily Not Producing,,OGRE,2/3/20,9/29/21
085-24669,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,2/1/19,2/28/19,Regulatory Inactive Well,,OGRE,4/1/19,9/29/21
085-24669,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,1/1/19,1/31/19,Regulatory Inactive Well,,OGRE,3/5/19,9/29/21
085-24669,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,7/1/19,7/31/19,Well Temporarily Not Producing,,OGRE,8/21/19,9/29/21
085-24669,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,6/1/19,6/30/19,Regulatory Inactive Well,,OGRE,7/30/19,9/29/21
085-24669,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,3/1/19,3/31/19,Regulatory Inactive Well,,OGRE,4/25/19,9/29/21
085-24669,19MAYP,May 2019 (PRODUCTION: Unconventional wells),No,No,Regulatory Inactive Status,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,5/1/19,5/31/19,Regulatory Inactive Well,,OGRE,7/11/19,9/29/21
085-24669,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,11/1/19,11/30/19,Well Temporarily Not Producing,,OGRE,1/14/20,9/29/21
085-24669,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,10/1/19,10/31/19,Well Temporarily Not Producing,,OGRE,12/4/19,9/29/21
085-24669,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,9/1/19,9/30/19,Well Temporarily Not Producing,,OGRE,12/4/19,9/29/21
085-24669,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),No,No,Active,MCCULLOUGH UNIT 1H,9/9/13,,,,,,,No,,EQT CHAP LLC,OGO-39307,MERCER,JEFFERSON,41.257911,-80.365947,Yes,Horizontal Well,GAS,1/1/20,1/31/20,Well Temporarily Not Producing,,OGRE,3/2/20,9/29/21
125-23951,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15784,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/10/19,9/29/21
125-23951,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,16128,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,12/4/19,9/29/21
125-23951,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14367,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/3/20,9/29/21
125-23951,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14048,28,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/1/19,9/29/21
125-23951,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,17172,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/5/19,9/29/21
125-23951,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15421,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,8/21/19,9/29/21
125-23951,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14852,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,7/30/19,9/29/21
125-23951,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,17918,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,4/25/19,9/29/21
125-23951,19MAYP,May 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15921,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,5/1/19,5/31/19,,,OGRE,7/11/19,9/29/21
125-23951,19NOVP,Nov 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15131,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,11/1/19,11/30/19,,,OGRE,1/14/20,9/29/21
125-23951,19OCTP,Oct 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15677,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,10/1/19,10/31/19,,,OGRE,12/4/19,9/29/21
125-23951,19SEPP,Sep 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14300,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,9/1/19,9/30/19,,,OGRE,12/4/19,9/29/21
125-23951,20APRP,Apr 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15441,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,4/1/20,4/30/20,,,OGRE,5/27/20,9/29/21
125-23951,20AUGP,Aug 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15195,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,8/1/20,8/31/20,,,OGRE,9/28/20,9/29/21
125-23951,20DECP,Dec 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,16424,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,12/1/20,12/31/20,,,OGRE,1/27/21,9/29/21
125-23951,20FEBP,Feb 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,13932,29,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,2/1/20,2/29/20,,,OGRE,3/31/20,9/29/21
125-23951,20JANP,Jan 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14794,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,1/1/20,1/31/20,,,OGRE,3/2/20,9/29/21
125-23951,20JULP,Jul 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,12020,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,7/1/20,7/31/20,,,OGRE,8/31/20,9/29/21
125-23951,20JUNP,Jun 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,13276,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,6/1/20,6/30/20,,,OGRE,8/4/20,9/29/21
125-23951,20MARP,Mar 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14636,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,3/1/20,3/31/20,,,OGRE,4/29/20,9/29/21
125-23951,20MAYP,May 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,16588,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,5/1/20,5/31/20,,,OGRE,6/30/20,9/29/21
125-23951,20NOVP,Nov 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15372,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,11/1/20,11/30/20,,,OGRE,12/17/20,9/29/21
125-23951,20OCTP,Oct 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,16746,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,10/1/20,10/31/20,,,OGRE,12/2/20,9/29/21
125-23951,20SEPP,Sep 2020 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,16480,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,9/1/20,9/30/20,,,OGRE,11/8/20,9/29/21
125-23951,21APRP,Apr 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,13084.18,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,4/1/21,4/30/21,,,OGRE,6/14/21,9/29/21
125-23951,21FEBP,Feb 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,14171.14,28,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,2/1/21,2/28/21,,,OGRE,4/14/21,9/29/21
125-23951,21JANP,Jan 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,16044.71,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,1/1/21,1/31/21,,,OGRE,3/17/21,9/29/21
125-23951,21JULP,Jul 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,13632.28,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,7/1/21,7/31/21,,,OGRE,9/13/21,9/29/21
125-23951,21JUNP,Jun 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,13030.53,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,6/1/21,6/30/21,,,OGRE,8/13/21,9/29/21
125-23951,21MARP,Mar 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,15403.68,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,3/1/21,3/31/21,,,OGRE,5/14/21,9/29/21
125-23951,21MAYP,May 2021 (PRODUCTION: Unconventional wells),Yes,No,Active,BALAZICK 9H,4/20/10,13673.77,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,AMWELL,40.020053,-80.166044,Yes,Horizontal Well,GAS,5/1/21,5/31/21,,,OGRE,7/15/21,9/29/21
125-24648,19APRP,Apr 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,14603,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,4/1/19,4/30/19,,,OGRE,6/10/19,9/29/21
125-24648,19AUGP,Aug 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,12674,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,8/1/19,8/31/19,,,OGRE,12/4/19,9/29/21
125-24648,19DECP,Dec 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,12019,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,12/1/19,12/31/19,,,OGRE,2/3/20,9/29/21
125-24648,19FEBP,Feb 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,13710,28,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,2/1/19,2/28/19,,,OGRE,4/1/19,9/29/21
125-24648,19JANP,Jan 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,12845,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,1/1/19,1/31/19,,,OGRE,3/5/19,9/29/21
125-24648,19JULP,Jul 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,12556,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,7/1/19,7/31/19,,,OGRE,8/21/19,9/29/21
125-24648,19JUNP,Jun 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,12876,30,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,6/1/19,6/30/19,,,OGRE,7/30/19,9/29/21
125-24648,19MARP,Mar 2019 (PRODUCTION: Unconventional wells),Yes,No,Active,MARYNCHAK UNIT 1H,12/1/12,16124,31,,,,,No,,EQT CHAP LLC,OGO-39307,WASHINGTON,CENTERVILLE,40.029375,-79.955711,Yes,Horizontal Well,GAS,3/1/19,3/31/19,,,OGRE,4/25/19,9/29/21
